Identifier	Initial_Time_Signature_0	Initial_Time_Signature_1	Compound_Or_Simple_Meter	Triple_Meter	Quintuple_Meter	Changes_of_Meter	Most_Common_Pitch_Prevalence	Most_Common_Pitch_Class_Prevalence	Relative_Strength_of_Top_Pitches	Relative_Strength_of_Top_Pitch_Classes	Interval_Between_Strongest_Pitches	Interval_Between_Strongest_Pitch_Classes	Number_of_Common_Pitches	Pitch_Variety	Pitch_Class_Variety	Range	Most_Common_Pitch	Primary_Register	Importance_of_Bass_Register	Importance_of_Middle_Register	Importance_of_High_Register	Most_Common_Pitch_Class	Basic_Pitch_Histogram_0	Basic_Pitch_Histogram_1	Basic_Pitch_Histogram_2	Basic_Pitch_Histogram_3	Basic_Pitch_Histogram_4	Basic_Pitch_Histogram_5	Basic_Pitch_Histogram_6	Basic_Pitch_Histogram_7	Basic_Pitch_Histogram_8	Basic_Pitch_Histogram_9	Basic_Pitch_Histogram_10	Basic_Pitch_Histogram_11	Basic_Pitch_Histogram_12	Basic_Pitch_Histogram_13	Basic_Pitch_Histogram_14	Basic_Pitch_Histogram_15	Basic_Pitch_Histogram_16	Basic_Pitch_Histogram_17	Basic_Pitch_Histogram_18	Basic_Pitch_Histogram_19	Basic_Pitch_Histogram_20	Basic_Pitch_Histogram_21	Basic_Pitch_Histogram_22	Basic_Pitch_Histogram_23	Basic_Pitch_Histogram_24	Basic_Pitch_Histogram_25	Basic_Pitch_Histogram_26	Basic_Pitch_Histogram_27	Basic_Pitch_Histogram_28	Basic_Pitch_Histogram_29	Basic_Pitch_Histogram_30	Basic_Pitch_Histogram_31	Basic_Pitch_Histogram_32	Basic_Pitch_Histogram_33	Basic_Pitch_Histogram_34	Basic_Pitch_Histogram_35	Basic_Pitch_Histogram_36	Basic_Pitch_Histogram_37	Basic_Pitch_Histogram_38	Basic_Pitch_Histogram_39	Basic_Pitch_Histogram_40	Basic_Pitch_Histogram_41	Basic_Pitch_Histogram_42	Basic_Pitch_Histogram_43	Basic_Pitch_Histogram_44	Basic_Pitch_Histogram_45	Basic_Pitch_Histogram_46	Basic_Pitch_Histogram_47	Basic_Pitch_Histogram_48	Basic_Pitch_Histogram_49	Basic_Pitch_Histogram_50	Basic_Pitch_Histogram_51	Basic_Pitch_Histogram_52	Basic_Pitch_Histogram_53	Basic_Pitch_Histogram_54	Basic_Pitch_Histogram_55	Basic_Pitch_Histogram_56	Basic_Pitch_Histogram_57	Basic_Pitch_Histogram_58	Basic_Pitch_Histogram_59	Basic_Pitch_Histogram_60	Basic_Pitch_Histogram_61	Basic_Pitch_Histogram_62	Basic_Pitch_Histogram_63	Basic_Pitch_Histogram_64	Basic_Pitch_Histogram_65	Basic_Pitch_Histogram_66	Basic_Pitch_Histogram_67	Basic_Pitch_Histogram_68	Basic_Pitch_Histogram_69	Basic_Pitch_Histogram_70	Basic_Pitch_Histogram_71	Basic_Pitch_Histogram_72	Basic_Pitch_Histogram_73	Basic_Pitch_Histogram_74	Basic_Pitch_Histogram_75	Basic_Pitch_Histogram_76	Basic_Pitch_Histogram_77	Basic_Pitch_Histogram_78	Basic_Pitch_Histogram_79	Basic_Pitch_Histogram_80	Basic_Pitch_Histogram_81	Basic_Pitch_Histogram_82	Basic_Pitch_Histogram_83	Basic_Pitch_Histogram_84	Basic_Pitch_Histogram_85	Basic_Pitch_Histogram_86	Basic_Pitch_Histogram_87	Basic_Pitch_Histogram_88	Basic_Pitch_Histogram_89	Basic_Pitch_Histogram_90	Basic_Pitch_Histogram_91	Basic_Pitch_Histogram_92	Basic_Pitch_Histogram_93	Basic_Pitch_Histogram_94	Basic_Pitch_Histogram_95	Basic_Pitch_Histogram_96	Basic_Pitch_Histogram_97	Basic_Pitch_Histogram_98	Basic_Pitch_Histogram_99	Basic_Pitch_Histogram_100	Basic_Pitch_Histogram_101	Basic_Pitch_Histogram_102	Basic_Pitch_Histogram_103	Basic_Pitch_Histogram_104	Basic_Pitch_Histogram_105	Basic_Pitch_Histogram_106	Basic_Pitch_Histogram_107	Basic_Pitch_Histogram_108	Basic_Pitch_Histogram_109	Basic_Pitch_Histogram_110	Basic_Pitch_Histogram_111	Basic_Pitch_Histogram_112	Basic_Pitch_Histogram_113	Basic_Pitch_Histogram_114	Basic_Pitch_Histogram_115	Basic_Pitch_Histogram_116	Basic_Pitch_Histogram_117	Basic_Pitch_Histogram_118	Basic_Pitch_Histogram_119	Basic_Pitch_Histogram_120	Basic_Pitch_Histogram_121	Basic_Pitch_Histogram_122	Basic_Pitch_Histogram_123	Basic_Pitch_Histogram_124	Basic_Pitch_Histogram_125	Basic_Pitch_Histogram_126	Basic_Pitch_Histogram_127	Pitch_Class_Distribution_0	Pitch_Class_Distribution_1	Pitch_Class_Distribution_2	Pitch_Class_Distribution_3	Pitch_Class_Distribution_4	Pitch_Class_Distribution_5	Pitch_Class_Distribution_6	Pitch_Class_Distribution_7	Pitch_Class_Distribution_8	Pitch_Class_Distribution_9	Pitch_Class_Distribution_10	Pitch_Class_Distribution_11	Fifths_Pitch_Histogram_0	Fifths_Pitch_Histogram_1	Fifths_Pitch_Histogram_2	Fifths_Pitch_Histogram_3	Fifths_Pitch_Histogram_4	Fifths_Pitch_Histogram_5	Fifths_Pitch_Histogram_6	Fifths_Pitch_Histogram_7	Fifths_Pitch_Histogram_8	Fifths_Pitch_Histogram_9	Fifths_Pitch_Histogram_10	Fifths_Pitch_Histogram_11	Region
essenFolksong/han1-9	2	4	0	0	0	0	0.204081632653	0.295918367347	0.85	0.689655172414	2	5	6	9	6	17	0.5390625	69.7777777778	0.0	0.795918367347	0.204081632653	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.1	0.65	0.0	0.85	0.0	1.0	0.0	0.0	0.6	0.0	0.75	0.0	0.1	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.413793103448	0.0	1.0	0.0	0.137931034483	0.448275862069	0.0	0.689655172414	0.0	0.689655172414	0.0	0.0	0.413793103448	0.689655172414	1.0	0.689655172414	0.137931034483	0.0	0.0	0.0	0.0	0.0	0.0	0.448275862069	China
essenFolksong/han1-10	2	4	0	0	0	0	0.260869565217	0.260869565217	0.833333333333	0.833333333333	5	2	5	5	5	9	0.578125	71.6	0.0	0.565217391304	0.434782608696	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.833333333333	0.0	0.0	0.833333333333	0.0	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.833333333333	0.0	1.0	0.0	0.666666666667	0.0	0.0	0.5	0.0	0.833333333333	0.0	0.0	0.833333333333	0.5	1.0	0.833333333333	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	China
essenFolksong/han1-11	2	4	0	0	0	0	0.217391304348	0.282608695652	0.9	0.692307692308	5	5	4	9	6	17	0.5625	68.4444444444	0.0	0.913043478261	0.0869565217391	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.3	0.0	0.0	0.7	0.0	0.9	0.0	0.6	0.4	0.0	1.0	0.0	0.2	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.384615384615	0.0	0.0	0.692307692308	0.0	0.692307692308	0.0	0.461538461538	0.307692307692	0.0	1.0	0.692307692308	0.384615384615	0.461538461538	0.0	0.0	0.0	0.0	0.0	0.0	0.307692307692	0.692307692308	China
essenFolksong/han1-12	2	4	0	0	0	0	0.166666666667	0.305555555556	1.0	0.636363636364	5	7	5	11	7	22	0.5546875	70.8181818182	0.0	0.583333333333	0.416666666667	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.166666666667	0.0	0.0	0.0	0.0	0.833333333333	0.0	0.5	0.0	0.333333333333	0.666666666667	0.0	1.0	0.0	0.666666666667	0.166666666667	0.0	1.0	0.0	0.333333333333	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.363636363636	0.0909090909091	0.0	1.0	0.0	0.454545454545	0.0	0.181818181818	0.545454545455	0.0	0.636363636364	0.0	0.0	0.0909090909091	0.545454545455	1.0	0.636363636364	0.454545454545	0.363636363636	0.181818181818	0.0	0.0	0.0	China
essenFolksong/han1-13	2	4	0	0	0	0	0.25	0.25	1.0	1.0	7	7	5	6	6	10	0.5625	76.5	0.0	0.25	0.75	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.363636363636	0.272727272727	0.0	0.818181818182	0.0	1.0	0.0	0.0	0.545454545455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.363636363636	0.272727272727	0.0	0.818181818182	0.0	1.0	0.0	0.0	0.545454545455	0.0	1.0	1.0	0.363636363636	0.0	0.0	0.0	0.0	0.0	0.0	0.272727272727	0.545454545455	0.818181818182	China
essenFolksong/han1-14	2	4	0	0	0	0	0.171428571429	0.257142857143	1.0	0.722222222222	5	2	5	10	6	20	0.5234375	66.6	0.0	0.842857142857	0.157142857143	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.166666666667	0.0	0.0	0.5	0.0	0.5	0.166666666667	0.0	0.666666666667	0.0	1.0	0.0	0.916666666667	0.0	0.0	1.0	0.0	0.583333333333	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.722222222222	0.111111111111	0.0	0.666666666667	0.0	0.666666666667	0.0	0.722222222222	0.0	0.0	1.0	0.666666666667	0.722222222222	0.722222222222	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.666666666667	China
essenFolksong/han1-15	2	4	0	0	0	0	0.357142857143	0.392857142857	0.6	0.818181818182	2	5	4	6	4	17	0.5234375	69.1666666667	0.0	0.785714285714	0.214285714286	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.2	0.0	0.0	1.0	0.0	0.6	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.818181818182	0.0	0.181818181818	0.0	0.0	1.0	0.0	0.545454545455	0.0	0.0	0.0	1.0	0.818181818182	0.545454545455	0.181818181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	China
essenFolksong/han1-16	2	4	0	0	0	0	0.225	0.275	0.888888888889	0.818181818182	7	5	4	10	7	19	0.5234375	68.1	0.0	0.75	0.25	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.111111111111	0.111111111111	0.0	0.333333333333	0.0	1.0	0.0	0.333333333333	0.555555555556	0.0	0.777777777778	0.0	0.888888888889	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727272727273	0.0	0.818181818182	0.0909090909091	0.0	0.272727272727	0.0	1.0	0.0	0.272727272727	0.454545454545	0.0	0.727272727273	1.0	0.818181818182	0.272727272727	0.0	0.0	0.0	0.0	0.0	0.0909090909091	0.454545454545	0.272727272727	China
essenFolksong/han1-17	2	4	0	0	0	0	0.25641025641	0.25641025641	0.8	0.9	2	10	4	9	6	17	0.546875	68.4444444444	0.0	0.846153846154	0.153846153846	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.6	0.0	0.6	0.0	0.1	1.0	0.0	0.8	0.0	0.3	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.4	0.0	0.0	0.9	0.0	0.6	0.0	0.1	1.0	0.0	0.9	0.6	0.4	0.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9	China
essenFolksong/han1-18	2	4	0	0	0	0	0.3	0.3	0.888888888889	0.888888888889	3	3	5	5	5	10	0.6171875	76.8	0.0	0.1	0.9	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.666666666667	0.0	0.0	0.444444444444	0.0	1.0	0.0	0.0	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.666666666667	0.0	0.0	0.444444444444	0.0	1.0	0.0	0.0	0.888888888889	0.0	0.333333333333	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.888888888889	0.444444444444	China
essenFolksong/han1-19	2	4	0	0	0	0	0.4	0.4	0.882352941176	0.882352941176	3	9	4	4	4	7	0.5546875	74.75	0.0	0.4	0.6	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.882352941176	0.0	0.235294117647	0.0	0.382352941176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.882352941176	0.0	0.235294117647	0.0	0.382352941176	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.882352941176	0.0	0.235294117647	1.0	0.382352941176	0.0	0.0	0.0	0.0	0.0	China
essenFolksong/han1-20	2	4	0	0	0	0	0.386363636364	0.386363636364	0.588235294118	0.588235294118	3	3	4	5	5	10	0.640625	76.8	0.0	0.204545454545	0.795454545455	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.529411764706	0.0	0.176470588235	0.0	0.0	0.294117647059	0.0	0.588235294118	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.529411764706	0.0	0.176470588235	0.0	0.0	0.294117647059	0.0	0.588235294118	0.0	0.0	1.0	0.0	0.529411764706	0.588235294118	0.176470588235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.294117647059	China
essenFolksong/han1-21	2	4	0	0	0	0	0.241379310345	0.333333333333	0.809523809524	0.586206896552	5	7	6	8	6	15	0.578125	69.5	0.0	0.735632183908	0.264367816092	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.380952380952	0.0	0.0	0.380952380952	0.0	0.761904761905	0.0	0.809523809524	0.047619047619	0.0	0.666666666667	0.0	1.0	0.0	0.0	0.0952380952381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48275862069	0.0	1.0	0.0	0.0	0.344827586207	0.0	0.551724137931	0.0	0.586206896552	0.0344827586207	0.0	0.48275862069	0.551724137931	1.0	0.586206896552	0.0	0.0	0.0	0.0	0.0	0.0	0.0344827586207	0.344827586207	China
essenFolksong/han1-22	2	4	0	0	0	0	0.27027027027	0.27027027027	1.0	1.0	2	2	5	7	5	14	0.5625	72.0	0.0	0.594594594595	0.405405405405	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.4	0.0	0.0	0.5	0.0	1.0	0.0	1.0	0.0	0.0	0.4	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7	0.0	0.5	0.0	0.0	0.5	0.0	1.0	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.7	China
essenFolksong/han1-23	2	4	0	0	0	0	0.272727272727	0.272727272727	0.833333333333	0.833333333333	8	8	4	7	7	10	0.640625	77.1428571429	0.0	0.204545454545	0.795454545455	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.833333333333	0.0833333333333	0.0	0.583333333333	0.0	0.25	0.0	0.166666666667	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.833333333333	0.0833333333333	0.0	0.583333333333	0.0	0.25	0.0	0.166666666667	1.0	0.0	0.75	0.25	0.833333333333	0.166666666667	0.0	0.0	0.0	0.0	0.0	0.0833333333333	1.0	0.583333333333	China
